"Inca Gold (Dirk Pitt, #12)",DIRK PITT,PITT Andes,Andes Peru,any DIRK PITT,an PITT Andes,A Andes Peru,inland,syndicate,pharaoh,DIRK,PITT,Andes,,,
Delicious!,Reichl Guarantee,Guarantee Billie,Billie Delicious,every Reichl Guarantee,this Guarantee Billie,the Billie Delicious,portal,chef,boring,Reichl,Guarantee,Billie,,,
"Wild Fire (John Corey, #4)",Custer Corey,Corey Task,Task DeMille,That Custer Corey,some Corey Task,an Task DeMille,That Custer,some Corey,an Task,reserve,button,report,,,
Two Little Girls in Blue,Pied Kathy,Kathy Mommy,Mommy Suspense,The Pied Kathy,this Kathy Mommy,that Mommy Suspense,The Pied,this Kathy,that Mommy,telepathy,babysitter,memorial,,,
"Daughter of the Empire (The Empire Trilogy, #1)",Ruling Kelewan,Kelewan Fierce,Fierce Mara,An Ruling Kelewan,all Kelewan Fierce,an Fierce Mara,Ruling,Kelewan,Fierce,feud,stronghold,pact,,,
"Everlost (Skinjacker, #1)",Shusterman Allie,Allie Neal,Neal Nick,no Shusterman Allie,this Allie Neal,the Neal Nick,Shusterman,Allie,Neal,,,,,,
Dreams of a Dark Warrior (Immortals After Dark #11),Regin Desire,Desire Declan,Declan Celtic,every Regin Desire,no Desire Declan,all Declan Celtic,Regin,Desire,Declan,,,,,,
"Jimmy Corrigan, the Smartest Kid on Earth",BOOKS Corrigan,Corrigan BEST,BEST Guardian,any BOOKS Corrigan,an Corrigan BEST,a BEST Guardian,autobiography,office,child,,,,,,
"A Year Down Yonder (A Long Way from Chicago, #2)",BookAn AdultsA,AdultsA YearA,YearA ALA,All BookAn AdultsA,this AdultsA YearA,the YearA ALA,fifteen,Year,drama,BookAn,AdultsA,YearA,,,
"Own the Wind (Chaos, #1)",Tabby Shy,Shy Tabitha,Tabitha Chaos,that Tabby Shy,the Shy Tabitha,that Tabitha Chaos,more?îhe,rider,thick,Tabby,Shy,Tabitha,,,
My Name Is Memory,time and time Minor,Minor Sophia,Sophia Daniel,those time and time Minor,each Minor Sophia,all Sophia Daniel,changing,curse,ability,time and time,Minor,Sophia,,,
Written on the Body,Body Louise,Louise Body,the Body Louise,a Louise Body,accumulation,code,gather,Body,Louise,,,,,,
"Tiger's Voyage (The Tiger Saga, #3)",Lokesh Kishan,Kishan Kelsey,Kelsey Ren,the Lokesh Kishan,a Kishan Kelsey,the Kelsey Ren,Lokesh,Kishan,Kelsey,,,,,,
"Dead and Alive (Dean Koontz's Frankenstein, #3)",Deucalion Koontz,Koontz Frankenstein,Frankenstein Victor,all Deucalion Koontz,the Koontz Frankenstein,a Frankenstein Victor,Deucalion,Koontz,Frankenstein,monstrosity,reworking,pitiless,,,
The Going-To-Bed Book,SCRUB Boynton,Boynton Sandra,Sandra SCRUB,This SCRUB Boynton,this Boynton Sandra,all Sandra SCRUB,trim,soap,brush,SCRUB,Boynton,Sandra,,,
"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",Och Laugh,Laugh Nicolson,Nicolson Sex,a Och Laugh,the Laugh Nicolson,a Nicolson Sex,loony,vixen,contract,Och,Laugh,Nicolson,,,
"Desecration (Left Behind, #9)",CBA Behind,Behind Left,Left Publishers,an CBA Behind,The Behind Left,the Left Publishers,CBA,Behind,Left,phenomenon,hardcover,paperback,,,
Redeployment,Klay Redeployment,Redeployment Corporal,Corporal Iraqis,These Klay Redeployment,these Redeployment Corporal,both Corporal Iraqis,chaplain,monotony,helplessness,,,,,,
Going Bovine,Dulcie Cam,Cam Cameron,Cameron Hope,All Dulcie Cam,some Cam Cameron,all Cameron Hope,school?îand,gnome,hallucination,Dulcie,Cam,Cameron,,,
The Postman Always Rings Twice,Cain Camus,Camus Stranger,Stranger Boston,an Cain Camus,The Camus Stranger,a Stranger Boston,an Cain,The Camus,a Stranger,obscenity,drifter,inspiration,,,
"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",Gabry Barrier,Barrier Teeth,Teeth Hands,those Gabry Barrier,the Barrier Teeth,a Teeth Hands,Gabry,Barrier,Teeth,,,,,,
Shadow Divers,Chatterton,Richie,Kohler,Chatterton Richie,Richie Kohler,Kohler Thin,Some Chatterton Richie,No Richie Kohler,each Kohler Thin,Some Chatterton,No Richie,each Kohler,scuba,diving,minefield
Moon Over Manifest,Manifest Abilene,Abilene Leave,Leave Lettie,These Manifest Abilene,some Abilene Leave,an Leave Lettie,railroad,caution,fabric,Manifest,Abilene,Leave,,,
The Glass Palace,Rajkumar Burmese,Burmese Burma,Burma Malaya,this Rajkumar Burmese,an Burmese Burma,The Burma Malaya,exile,invasion,forest,,,,,,
Chopsticks,Glory Brilliant,Brilliant Frank,Frank Glory,all Glory Brilliant,this Brilliant Frank,an Frank Glory,precipice,schedule,piano,Glory,Brilliant,Frank,,,
Every Fifteen Minutes,Parrish Eric,Eric Unit,Unit Max,every Parrish Eric,all Eric Unit,this Unit Max,every Parrish,all Eric,this Unit,OCD,harassment,staff,,,
"The Eye of Minds (The Mortality Doctrine, #1)",VirtNet Michael,Michael ????VirtNet,Some VirtNet Michael,any Michael ??some ??VirtNet,VirtNet,Michael,,,,,,,,,
"Ceremony in Death (In Death, #5)",Roarke,Eve,Dallas,Roarke Eve,Eve Dallas,Dallas Roarke,every Roarke Eve,an Eve Dallas,a Dallas Roarke,every Roarke,an Eve,a Dallas,beliefs,confrontation,warning
"Cockroaches (Harry Hole, #2)",Bangkok Thailand,Thailand Oslo,Oslo Hole,another Bangkok Thailand,every Thailand Oslo,no Oslo Hole,another Bangkok,every Thailand,no Oslo,opium,ambassador,brothel,,,
"Grave Surprise (Harper Connelly, #2)",Nunley,Morgenstern,Tabitha,Nunley Morgenstern,Morgenstern Tabitha,Tabitha Clyde,That Nunley Morgenstern,an Morgenstern Tabitha,The Tabitha Clyde,That Nunley,an Morgenstern,The Tabitha,spiderweb,torso,demonstration
"City of the Beasts (Eagle and Jaguar, #1)",Geographic Nadia,Nadia Amazon,Amazon International,An Geographic Nadia,both Nadia Amazon,the Amazon International,Yeti,expedition,fearless,Geographic,Nadia,Amazon,,,
"The Scar (Bas-Lag, #2)",Esperium Bellis,Bellis Coldwine,Coldwine Armada,each Esperium Bellis,no Bellis Coldwine,The Coldwine Armada,Esperium,Bellis,Coldwine,duality,linguist,float,,,
"Haunted (The Mediator, #5)",Suze Jesse,Jesse Beyond,Beyond Slater,this Suze Jesse,a Jesse Beyond,the Beyond Slater,Suze,Jesse,Beyond,,,,,,
"Dragondrums (Harper Hall, #3)",Piemur Harpers,Harpers Hall,Hall Harper,the Piemur Harpers,a Harpers Hall,the Hall Harper,puberty,apprentice,voice,Piemur,Harpers,Hall,,,
The Story of Beautiful Girl,Lynnie Homan,Homan Deeply,Deeply Martha,an Lynnie Homan,a Homan Deeply,the Deeply Martha,disability,institution,deaf,Lynnie,Homan,Deeply,,,
Mila 18,Wehrmacht Uris,Uris Warsaw,Warsaw Leon,a Wehrmacht Uris,the Uris Warsaw,a Warsaw Leon,ghetto,canvas,uprising,,,,,,
Drawing from Memory,Say Medalist,Medalist WWII,WWII FROM,an Say Medalist,a Medalist WWII,the WWII FROM,artist,path,Say,Medalist,WWII,,,,
"Sea of Poppies (Ibis Trilogy, #1)",Ganges Westerners,Westerners Wars,Wars Ocean,this Ganges Westerners,a Westerners Wars,The Wars Ocean,outbreak,colonial,upheaval,Ganges,Westerners,Wars,,,
Nightfall,Kalgash Nightfall,Nightfall Stars,Stars Imagine,every Kalgash Nightfall,an Nightfall Stars,a Stars Imagine,Kalgash,Stars,eclipse,unfamiliar,splendor,,,,
How I Became a Pirate,Beard Melinda,Melinda T,T Jeremy,any Beard Melinda,no Melinda T,A T Jeremy,finer,pirate,illustrator,Beard,Melinda,,,,
"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Hayduke,Gang,Period,Hayduke Gang,Gang Period,Period Seen,Some Hayduke Gang,a Gang Period,this Period Seen,Some Hayduke while Gang,a Gang On Period,this Period than Seen,saboteur,cow,extravaganza
Last Night in Twisted River,Coos Earth?ìthe,Earth?ìthe Twisted,Twisted Irving,another Coos Earth?ìthe,The Earth?ìthe Twisted,an Twisted Irving,replica,logging,authority,,,,,,
"Bite Club (The Morganville Vampires, #10)",Charlaine Danvers,Danvers Caine,Caine Morganville,each Charlaine Danvers,an Danvers Caine,a Caine Morganville,Charlaine,Danvers,Caine,,,,,,
A Matter of Honor,KGB Adam,Adam CIA,CIA Scott,those KGB Adam,A Adam CIA,the CIA Scott,those KGB,A Adam,the CIA,envelope,possession,chain,,,
Mr. Perfect,Jaine,Perfect,Bright,Jaine Perfect,Perfect Bright,Bright Mr,That Jaine Perfect,an Perfect Bright,a Bright Mr,That Jaine,an Perfect,a Bright,checklist,wildfire,topic
"Up to Me (The Bad Boys, #2)",Olivia and Cash Cash,Cash Olivia,Olivia ??this Olivia and Cash Cash,the Cash Olivia,this Olivia ??bliss,life?îand,deliver,Olivia and Cash,Cash,Olivia,,,,,
"Waking Up Married (Waking Up, #1)",Megan Connor,Connor Reed,Reed Vegas,no Megan Connor,all Connor Reed,a Reed Vegas,bachelorette,martinis,penthouse,Megan,Connor,Reed,,,
No Time for Goodbye (No Time For Goodbye #1),Cynthia Ever,Ever Cynthia,No Cynthia Ever,no Ever Cynthia,No Cynthia,no Ever,A Cynthia,goodbye,trace,neighborhood,,,,,
"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",Applewood Torture?îschool,Torture?îschool Ida,Ida Slow,some Applewood Torture?îschool,every Torture?îschool Ida,that Ida Slow,happen,plan,right,Applewood,Torture?îschool,Ida,,,
"The Dragon Keeper (Rain Wild Chronicles, #1)",Trader Alise,Alise Tintaglia,Tintaglia Kelsingra,an Trader Alise,no Alise Tintaglia,The Tintaglia Kelsingra,Trader,Alise,Tintaglia,expense,weary,disparate,,,
A Sand County Almanac and Sketches Here and There,Sand Sonora,Sonora Manitoba,Manitoba Leopold,another Sand Sonora,some Sonora Manitoba,A Manitoba Leopold,another Sand since Sonora,some Sonora As Manitoba,A Manitoba over Leopold,conservation,forerunner,regard,,,
Lassie Come-Home,Lassie Joe,Joe Lassie,any Lassie Joe,This Joe Lassie,jacket,prize,dog,Lassie,Joe,,,,,,
The Gruffalo,Gruffalo Gruffalo,This Gruffalo Gruffalo,Gruffalo,mouse,forest,creature,,,,,,,,,
"The Salmon of Doubt (Dirk Gently, #3)",Beeblebrox Genghis,Genghis Gently,Gently Hitchhiker,this Beeblebrox Genghis,an Genghis Gently,The Gently Hitchhiker,Beeblebrox,Genghis,Gently,costume,excursion,root,,,
The City and the Stars,Diaspar Unique,Unique Clarke,Clarke Diaspar,this Diaspar Unique,the Unique Clarke,a Clarke Diaspar,Diaspar,Unique,Clarke,dome,decay,millennia,,,
"How to Train Your Dragon (How to Train Your Dragon, #1)",Hiccup Hairy,Hairy Haddock,Haddock Travel,a Hiccup Hairy,the Hairy Haddock,a Haddock Travel,Hiccup,Hairy,Haddock,limb,dragon,mighty,,,
Brief Interviews with Hideous Men,Hideous Wallace,Wallace Person,Person Foster,these Hideous Wallace,every Wallace Person,this Person Foster,these Hideous inside Wallace,every Wallace around Person,this Person In Foster,banal,consideration,ironic,,,
All Around the Town,Kenyon Donnelly,Donnelly Kidnapped,Kidnapped Laurie,those Kenyon Donnelly,no Donnelly Kidnapped,the Kidnapped Laurie,those Kenyon,no Donnelly,the Kidnapped,abductor,psychiatrist,defense,,,
"L.A. Candy (L.A. Candy, #1)",Fame BFF,BFF VIP,VIP Scarlett,those Fame BFF,all BFF VIP,a VIP Scarlett,entourage,internship,designer,Fame,BFF,VIP,,,
The Siren,Kahlen Akinli,Akinli Ocean,Ocean Kahlen,All Kahlen Akinli,these Akinli Ocean,This Ocean Kahlen,Kahlen,Akinli,Ocean,,,,,,
The Quiet Game,Penn Houston,Houston Masters,Masters Phoenix,the Penn Houston,a Houston Masters,The Masters Phoenix,the Penn,a Houston,The Masters,antebellum,jewel,publisher,,,
Headhunters,Clas Greve,Greve II?îand,II?îand Roger,an Clas Greve,a Greve II?îand,the II?îand Roger,an Clas,a Greve,the II?îand,profession,candidate,theft,,,
"The Messenger (Gabriel Allon, #6)",Donati VII,VII Monsignor,Monsignor Luigi,An Donati VII,every VII Monsignor,A Monsignor Luigi,An Donati,every VII,A Monsignor,inquiry,restorer,secretary,,,
The Sheltering Sky,Bowles Sky,Sky Africa,Africa Paul,The Bowles Sky,this Sky Africa,an Africa Paul,emptiness,compassion,cruelty,Bowles,Sky,Africa,,,
The Rest of Us Just Live Here,Mikey Chosen,Chosen One,One Mikey,this Mikey Chosen,The Chosen One,the One Mikey,heck,mountain,week,Mikey,Chosen,One,,,
The Lady Elizabeth,Traitor Boleyn,Boleyn Weir,Weir Innocent,an Traitor Boleyn,the Boleyn Weir,an Weir Innocent,illegitimate,injustice,storytelling,,,,,,
The Astronaut Wives Club,Astronaut WIVES,WIVES Rene,Rene Carpenter,THE Astronaut WIVES,these WIVES Rene,another Rene Carpenter,THE Astronaut As WIVES,these WIVES over Rene,another Rene into Carpenter,envy,royalty,tea,,,
Cheaper by the Dozen,Gilbreth Dad,Dad Frank,Frank Gilbreth,this Gilbreth Dad,an Dad Frank,The Frank Gilbreth,efficiency,assembly,output,Gilbreth,Dad,Frank,,,
The Monster of Florence,Spezi Monster,Monster Preston,Preston Florence,The Spezi Monster,the Monster Preston,a Preston Florence,The Spezi,the Monster,a Preston,for?îand,grove,mutilation,,,
Winter's Bone,Dollys Ree,Ree Dolly,Dolly Valley,any Dollys Ree,every Ree Dolly,The Dolly Valley,any Dollys,every Ree,The Dolly,meth,deputy,bail,,,
"Seduced by Moonlight (Merry Gentry, #3)",Unseelie Gentry,Gentry Darkness,Darkness Faerie,those Unseelie Gentry,these Gentry Darkness,some Darkness Faerie,Unseelie,Gentry,Darkness,,,,,,
"Sword Song (The Saxon Stories, #4)",Wessex Thames,Thames Uhtred,Uhtred Danish,the Wessex Thames,The Thames Uhtred,a Uhtred Danish,Wessex,Thames,Uhtred,oath,tide,lord,,,
The Weight of Water,Jean Jean,An Jean Jean,lurid,editorial,Jean,,,,,,,,,,
"Music of the Heart (Runaway Train, #1)",Renard Slater,Slater Roll,Roll Nation,a Renard Slater,an Slater Roll,the Roll Nation,groupie,choir,limelight,Renard,Slater,Roll,,,
Scarlet Feather,Feather Cathy,Cathy Scarlet,Scarlet Ireland,the Feather Cathy,the Cathy Scarlet,catering,warmth,wit,Feather,Cathy,Scarlet,,,,
"Truth (Consequences, #2)",Hatred Aleatha,Aleatha Romig,Romig Rawlings,each Hatred Aleatha,this Aleatha Romig,the Romig Rawlings,Galileo,domination,captor,Hatred,Aleatha,Romig,,,
Fantastic Voyage,the,artery,sub,fraction,,,,,,,,,,,
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Rwanda Hitler,Hitler April,April Philip,an Rwanda Hitler,the Hitler April,a April Philip,minority,genocide,majority,,,,,,
"The English Girl (Gabriel Allon, #13)",Marseilles London?îand,London?îand Fearful,Fearful Minister,no Marseilles London?îand,an London?îand Fearful,a Fearful Minister,no Marseilles,an London?îand,a Fearful,ideology,gambit,restorer,,,
Clara and Mr. Tiffany,Vreeland Tiffany,Tiffany Publicly,Publicly Comfort,any Vreeland Tiffany,all Tiffany Publicly,this Publicly Comfort,exhibition,employ,division,,,,,,
The Geography of You and Me,Owen Edinburgh,Edinburgh Jennifer,Jennifer Lucy,a Owen Edinburgh,an Edinburgh Jennifer,the Jennifer Lucy,citywide,blackout,elevator,Owen,Edinburgh,Jennifer,,,
"Angel (Angel, #1)",Alex?¶Alex Church,Church Alex,Alex Alex?¶Alex,these Alex?¶Alex Church,no Church Alex,all Alex Alex?¶Alex,Alex?¶Alex,Church,Alex,,,,,,
"Seeds of Rebellion (Beyonders, #2)",Maldor Jason and Rachel,Jason and Rachel Lyrian,Lyrian Jason,any Maldor Jason and Rachel,the Jason and Rachel Lyrian,The Lyrian Jason,Maldor,Jason and Rachel,Lyrian,,,,,,
"Chosen Prey (Lucas Davenport, #12)",Qatar Deputy,Deputy Prey,Prey Davenport,An Qatar Deputy,some Deputy Prey,another Prey Davenport,An Qatar,some Deputy,another Prey,pervert,hobby,lair,,,
Raymond E. Feist's Magician Master,Crydee Tomas,Tomas Pug,Pug Arutha,The Crydee Tomas,the Tomas Pug,a Pug Arutha,Crydee,Tomas,Pug,amongst,fever,pitch,,,
Bossman,Parker Chase,Chase Parker,some Parker Chase,each Chase Parker,business?îand,hallway,overheard,Parker,Chase,,,,,,
"Ramona and Her Father (Ramona, #4)",Ramona Ramona,the Ramona Ramona,job,father,way,Ramona,,,,,,,,,
The Secret Adversary (Tommy and Tuppence #1),Prudence Cowley,Cowley Restless,Restless Tommy,neither Prudence Cowley,all Cowley Restless,an Restless Tommy,neither Prudence,all Cowley,an Restless,bribe,ministry,love??,,,
Hopscotch,Oliveira Hopscotch,Hopscotch Rabassa,Rabassa Solitude,an Oliveira Hopscotch,A Hopscotch Rabassa,a Rabassa Solitude,monologue,aesthetic,translator,Oliveira,Rabassa,,,,
"Fallen (Will Trent, #5)",Mitchell Faith,Faith Slaughter,Slaughter Hand,both Mitchell Faith,no Faith Slaughter,a Slaughter Hand,both Mitchell,no Faith,a Slaughter,hostage,instinct,whirlwind,,,
"Stars Above (The Lunar Chronicles, #4.5)",Android Lunar,Lunar Jacin,Jacin Cinder,this Android Lunar,A Lunar Jacin,The Jacin Cinder,Android,Lunar,Jacin,,,,,,
No Logo,Logo Afterword,Afterword Organization,Organization Nike,another Logo Afterword,This Afterword Organization,this Organization Nike,another Logo With Afterword,This Afterword before Organization,this Organization from Nike,metaphor,spray,sociology,,,
No Second Chance,the,collide,fear,nothing,,,,,,,,,,,
Fear and Loathing on the Campaign Trail '72,Democratic Nixon,Nixon Senator,Senator Hilarious,these Democratic Nixon,the Nixon Senator,a Senator Hilarious,repellent,opponent,breakdown,Democratic,Nixon,Senator,,,
Shroud for a Nightingale (Adam Dalgliesh #4),Shroud Dalgliesh,Dalgliesh Nightingale,Nightingale Yard,Another Shroud Dalgliesh,all Dalgliesh Nightingale,The Nightingale Yard,Another Shroud,all Dalgliesh,The Nightingale,demonstration,nursing,suffering,,,
"First Frost (Waverley Family, #2)",Candies Waverley,Waverley Bascom,Bascom Bay,each Candies Waverley,this Waverley Bascom,a Bascom Bay,frost,puff,dusting,Candies,Waverley,Bascom,,,
Stories of Your Life and Others,Chiang Sturgeon,Sturgeon Writer,Writer Nebula,the Chiang Sturgeon,a Sturgeon Writer,the Writer Nebula,Chiang,Sturgeon,Writer,poll,reader,writer,,,
The Girl Who Fell from the Sky,Bluest Jamaica,Jamaica Toni,Toni Eye,either Bluest Jamaica,This Jamaica Toni,a Toni Eye,skin,survivor,tradition,Bluest,Jamaica,Toni,,,
Lunar Park,Less Bret,Bret Zero,Zero Lunar,all Less Bret,this Bret Zero,a Zero Lunar,Less,Bret,Zero,stardom,Reality,decadence,,,
"Hide (Detective D.D. Warren, #2)",Granger Hide,Hide Dodge,Dodge Annabelle,no Granger Hide,every Hide Dodge,This Dodge Annabelle,no Granger,every Hide,This Dodge,necklace,copycat,chamber,,,
"Broken Prince (The Royals, #2)",Betrayal Reed,Reed Royal,Royal Ella,each Betrayal Reed,The Reed Royal,the Royal Ella,glittery,brawls,damn,Betrayal,Reed,Royal,,,
Manuscript Found in Accra,Copt Accra,Accra Peace,Peace Found,each Copt Accra,every Accra Peace,these Peace Found,each Copt throughout Accra,every Accra inside Peace,these Peace outside Found,discord,elegance,None,,,
Save Me,Melly Scottoline,Scottoline Amanda,Amanda Again,both Melly Scottoline,an Scottoline Amanda,the Amanda Again,both Melly,an Scottoline,the Amanda,bathroom,instance,lunch,,,
Weaveworld,Fugue Weaveworld,Weaveworld Barker,Barker Fugue,those Fugue Weaveworld,this Weaveworld Barker,that Barker Fugue,Fugue,Barker,carpet,protection,trademark,,,,
"Loves Music, Loves to Dance",Vince Erin,Erin Nash,Nash Dr,A Vince Erin,a Erin Nash,the Nash Dr,A Vince,a Erin,the Nash,shoe,stalker,dancing,,,
"The Rivers of Zadaa (Pendragon, #6)",Batu STRUGGLE,STRUGGLE GOOD,GOOD EVIL,THE Batu STRUGGLE,This STRUGGLE GOOD,this GOOD EVIL,Batu,STRUGGLE,GOOD,,,,,,
"Sweet Dreams (Colorado Mountain, #2)",Grahame Bubba,Bubba Carnal,Carnal Lauren,a Grahame Bubba,an Bubba Carnal,the Carnal Lauren,biker,joint,waitress,Grahame,Bubba,Carnal,,,
Nicholas and Alexandra,Romanovs Rasputin,Rasputin Alexis,Alexis Massie,this Romanovs Rasputin,an Rasputin Alexis,The Alexis Massie,luxury,empire,backdrop,,,,,,
Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),Luigi Factory,Factory Chocolate,Chocolate Kyle,every Luigi Factory,A Factory Chocolate,this Chocolate Kyle,every Luigi,A Factory,this Chocolate,crafty,clown,overnight,,,
Friday,Balkanized,Boss,Zealand,Balkanized Boss,Boss Zealand,Zealand Friday,another Balkanized Boss,a Boss Zealand,the Zealand Friday,another Balkanized From Boss,a Boss after Zealand,the Zealand over Friday,norm,scrape,behest
"Her Mother's Hope (Marta's Legacy, #1)",Retailers Hildie,Hildie Marta,Marta Francine,Each Retailers Hildie,this Hildie Marta,an Marta Francine,faulty,conspire,tow,,,,,,
Tuesday,Wiesner Tuesday,Tuesday Caldecott,Caldecott Medal,A Wiesner Tuesday,all Tuesday Caldecott,an Caldecott Medal,Wiesner,Caldecott,reproduction,palette,texture,,,,
"Red Rabbit (Jack Ryan Universe, #3)",IRA Vice,Vice Admiral,Admiral Basil,an IRA Vice,A Vice Admiral,the Admiral Basil,defector,splinter,analyst,IRA,Vice,Admiral,,,
